dt,AverageTemperature,AverageTemperatureUncertainty,State,Country,id
1850-06-01,,,Alagoas,Brazil,AL
1850-07-01,,,Alagoas,Brazil,AL
1850-08-01,,,Alagoas,Brazil,AL
1850-09-01,,,Alagoas,Brazil,AL
1850-10-01,,,Alagoas,Brazil,AL
1850-11-01,,,Alagoas,Brazil,AL
1850-12-01,,,Alagoas,Brazil,AL
1851-01-01,26.179,0.846,Alagoas,Brazil,AL
1851-02-01,25.796,0.9,Alagoas,Brazil,AL
1851-03-01,24.909,0.983,Alagoas,Brazil,AL
1851-04-01,24.554,1.408,Alagoas,Brazil,AL
1851-05-01,23.939,0.889,Alagoas,Brazil,AL
1851-06-01,22.906,0.904,Alagoas,Brazil,AL
1851-07-01,22.74,1.262,Alagoas,Brazil,AL
1851-08-01,22.612,1.154,Alagoas,Brazil,AL
1851-09-01,23.1,0.915,Alagoas,Brazil,AL
1851-10-01,24.637,1.483,Alagoas,Brazil,AL
1851-11-01,25.01,1.028,Alagoas,Brazil,AL
1851-12-01,25.709,2.148,Alagoas,Brazil,AL
1852-01-01,25.948,1.695,Alagoas,Brazil,AL
1852-02-01,25.44,0.8959999999999999,Alagoas,Brazil,AL
1852-03-01,24.982,1.44,Alagoas,Brazil,AL
1852-04-01,24.571,1.177,Alagoas,Brazil,AL
1852-05-01,24.259,0.977,Alagoas,Brazil,AL
1852-06-01,22.933000000000003,1.008,Alagoas,Brazil,AL
1852-07-01,22.605,1.135,Alagoas,Brazil,AL
1852-08-01,22.08,0.945,Alagoas,Brazil,AL
1852-09-01,23.052,0.973,Alagoas,Brazil,AL
1852-10-01,24.34800000000001,0.861,Alagoas,Brazil,AL
1852-11-01,25.01,1.178,Alagoas,Brazil,AL
1852-12-01,26.584,1.293,Alagoas,Brazil,AL
1853-01-01,25.575000000000006,1.004,Alagoas,Brazil,AL
1853-02-01,24.857,1.052,Alagoas,Brazil,AL
1853-03-01,24.83,1.214,Alagoas,Brazil,AL
1853-04-01,24.726,1.144,Alagoas,Brazil,AL
1853-05-01,23.838,0.862,Alagoas,Brazil,AL
1853-06-01,22.931,0.945,Alagoas,Brazil,AL
1853-07-01,22.861,0.908,Alagoas,Brazil,AL
1853-08-01,22.943,1.018,Alagoas,Brazil,AL
1853-09-01,23.614,0.978,Alagoas,Brazil,AL
1853-10-01,24.422,0.942,Alagoas,Brazil,AL
1853-11-01,25.406,1.39,Alagoas,Brazil,AL
1853-12-01,25.747,1.022,Alagoas,Brazil,AL
1854-01-01,24.942,1.29,Alagoas,Brazil,AL
1854-02-01,25.138,1.176,Alagoas,Brazil,AL
1854-03-01,25.382,1.074,Alagoas,Brazil,AL
1854-04-01,24.982,1.003,Alagoas,Brazil,AL
1854-05-01,24.063,0.892,Alagoas,Brazil,AL
1854-06-01,22.73,1.128,Alagoas,Brazil,AL
1854-07-01,22.87,1.114,Alagoas,Brazil,AL
1854-08-01,22.8,1.122,Alagoas,Brazil,AL
1854-09-01,23.354,0.878,Alagoas,Brazil,AL
1854-10-01,25.591,0.981,Alagoas,Brazil,AL
1854-11-01,25.744,0.944,Alagoas,Brazil,AL
1854-12-01,26.032,1.7380000000000002,Alagoas,Brazil,AL
1855-01-01,26.447000000000006,1.516,Alagoas,Brazil,AL
1855-02-01,26.146,1.217,Alagoas,Brazil,AL
1855-03-01,25.846,0.852,Alagoas,Brazil,AL
1855-04-01,25.669,1.144,Alagoas,Brazil,AL
1855-05-01,24.315,1.021,Alagoas,Brazil,AL
1855-06-01,23.186,1.288,Alagoas,Brazil,AL
1855-07-01,22.329,1.105,Alagoas,Brazil,AL
1855-08-01,22.658,0.932,Alagoas,Brazil,AL
1855-09-01,23.024,0.8290000000000001,Alagoas,Brazil,AL
1855-10-01,24.488000000000003,1.242,Alagoas,Brazil,AL
1855-11-01,25.288,0.942,Alagoas,Brazil,AL
1855-12-01,24.716,1.609,Alagoas,Brazil,AL
1856-01-01,25.637,0.984,Alagoas,Brazil,AL
1856-02-01,24.885,1.276,Alagoas,Brazil,AL
1856-03-01,24.995,0.88,Alagoas,Brazil,AL
1856-04-01,24.927,0.96,Alagoas,Brazil,AL
1856-05-01,23.707,1.216,Alagoas,Brazil,AL
1856-06-01,23.002,1.209,Alagoas,Brazil,AL
1856-07-01,21.917,0.975,Alagoas,Brazil,AL
1856-08-01,21.995,1.217,Alagoas,Brazil,AL
1856-09-01,22.534,1.137,Alagoas,Brazil,AL
1856-10-01,23.628,0.942,Alagoas,Brazil,AL
1856-11-01,25.02,0.979,Alagoas,Brazil,AL
1856-12-01,25.459,1.263,Alagoas,Brazil,AL
1857-01-01,25.433000000000003,1.192,Alagoas,Brazil,AL
1857-02-01,25.388,1.276,Alagoas,Brazil,AL
1857-03-01,25.115,0.98,Alagoas,Brazil,AL
1857-04-01,23.703000000000003,0.939,Alagoas,Brazil,AL
1857-05-01,22.968000000000004,0.96,Alagoas,Brazil,AL
1857-06-01,22.178,0.932,Alagoas,Brazil,AL
1857-07-01,22.257,1.002,Alagoas,Brazil,AL
1857-08-01,22.06600000000001,1.034,Alagoas,Brazil,AL
1857-09-01,22.81,0.937,Alagoas,Brazil,AL
1857-10-01,24.16200000000001,1.164,Alagoas,Brazil,AL
1857-11-01,25.527,1.199,Alagoas,Brazil,AL
1857-12-01,26.261000000000006,1.057,Alagoas,Brazil,AL
1858-01-01,25.858,1.505,Alagoas,Brazil,AL
1858-02-01,25.329,0.823,Alagoas,Brazil,AL
1858-03-01,25.438,1.014,Alagoas,Brazil,AL
1858-04-01,24.908,1.409,Alagoas,Brazil,AL
1858-05-01,24.09,1.085,Alagoas,Brazil,AL
1858-06-01,22.387,1.101,Alagoas,Brazil,AL
1858-07-01,21.723000000000003,0.995,Alagoas,Brazil,AL
1858-08-01,21.764000000000006,1.035,Alagoas,Brazil,AL
1858-09-01,22.061,1.685,Alagoas,Brazil,AL
1858-10-01,24.044,1.224,Alagoas,Brazil,AL
1858-11-01,25.62,1.141,Alagoas,Brazil,AL
1858-12-01,24.664,1.105,Alagoas,Brazil,AL
1859-01-01,25.439,1.044,Alagoas,Brazil,AL
1859-02-01,25.457,1.131,Alagoas,Brazil,AL
1859-03-01,26.045,1.041,Alagoas,Brazil,AL
1859-04-01,25.812,1.137,Alagoas,Brazil,AL
1859-05-01,24.253,0.952,Alagoas,Brazil,AL
1859-06-01,22.691,1.07,Alagoas,Brazil,AL
1859-07-01,21.619,1.14,Alagoas,Brazil,AL
1859-08-01,21.953000000000007,0.956,Alagoas,Brazil,AL
1859-09-01,22.805,0.855,Alagoas,Brazil,AL
1859-10-01,24.428,1.037,Alagoas,Brazil,AL
1859-11-01,25.627,1.24,Alagoas,Brazil,AL
1859-12-01,25.527,1.196,Alagoas,Brazil,AL
1860-01-01,25.648000000000003,1.035,Alagoas,Brazil,AL
1860-02-01,25.448,0.968,Alagoas,Brazil,AL
1860-03-01,24.608,1.431,Alagoas,Brazil,AL
1860-04-01,24.995,1.123,Alagoas,Brazil,AL
1860-05-01,23.946,0.947,Alagoas,Brazil,AL
1860-06-01,23.227,1.069,Alagoas,Brazil,AL
1860-07-01,22.555,0.948,Alagoas,Brazil,AL
1860-08-01,23.165000000000006,1.124,Alagoas,Brazil,AL
1860-09-01,24.161,1.307,Alagoas,Brazil,AL
1860-10-01,24.892,1.026,Alagoas,Brazil,AL
1860-11-01,25.009,0.957,Alagoas,Brazil,AL
1860-12-01,24.605,1.152,Alagoas,Brazil,AL
1861-01-01,24.541,1.288,Alagoas,Brazil,AL
1861-02-01,25.265,0.948,Alagoas,Brazil,AL
1861-03-01,25.254,0.921,Alagoas,Brazil,AL
1861-04-01,24.702,0.999,Alagoas,Brazil,AL
1861-05-01,23.745,0.954,Alagoas,Brazil,AL
1861-06-01,22.687,1.252,Alagoas,Brazil,AL
1861-07-01,21.909,1.175,Alagoas,Brazil,AL
1861-08-01,22.547,0.8590000000000001,Alagoas,Brazil,AL
1861-09-01,23.211,0.86,Alagoas,Brazil,AL
1861-10-01,24.144,0.883,Alagoas,Brazil,AL
1861-11-01,25.395,1.346,Alagoas,Brazil,AL
1861-12-01,25.068,1.544,Alagoas,Brazil,AL
1862-01-01,24.334000000000003,1.162,Alagoas,Brazil,AL
1862-02-01,24.78,1.284,Alagoas,Brazil,AL
1862-03-01,25.175,0.853,Alagoas,Brazil,AL
1862-04-01,24.448,0.968,Alagoas,Brazil,AL
1862-05-01,24.009,1.18,Alagoas,Brazil,AL
1862-06-01,22.518,1.023,Alagoas,Brazil,AL
1862-07-01,21.993,1.042,Alagoas,Brazil,AL
1862-08-01,21.919,0.97,Alagoas,Brazil,AL
1862-09-01,22.6,1.125,Alagoas,Brazil,AL
1862-10-01,24.112,1.296,Alagoas,Brazil,AL
1862-11-01,24.891,1.071,Alagoas,Brazil,AL
1862-12-01,24.406,1.183,Alagoas,Brazil,AL
1863-01-01,26.728,1.5830000000000002,Alagoas,Brazil,AL
1863-02-01,26.004,1.731,Alagoas,Brazil,AL
1863-03-01,25.442,0.856,Alagoas,Brazil,AL
1863-04-01,25.178,1.206,Alagoas,Brazil,AL
1863-05-01,23.829,1.068,Alagoas,Brazil,AL
1863-06-01,22.702,1.036,Alagoas,Brazil,AL
1863-07-01,22.003,1.008,Alagoas,Brazil,AL
1863-08-01,21.903,0.94,Alagoas,Brazil,AL
1863-09-01,22.386,1.132,Alagoas,Brazil,AL
1863-10-01,23.871,0.951,Alagoas,Brazil,AL
1863-11-01,24.998,0.897,Alagoas,Brazil,AL
1863-12-01,25.404,1.079,Alagoas,Brazil,AL
1864-01-01,25.225,0.946,Alagoas,Brazil,AL
1864-02-01,25.148000000000003,1.194,Alagoas,Brazil,AL
1864-03-01,25.028,0.943,Alagoas,Brazil,AL
1864-04-01,24.51,0.996,Alagoas,Brazil,AL
1864-05-01,23.919,0.8759999999999999,Alagoas,Brazil,AL
1864-06-01,22.993,1.029,Alagoas,Brazil,AL
1864-07-01,22.35,0.902,Alagoas,Brazil,AL
1864-08-01,22.246,0.996,Alagoas,Brazil,AL
1864-09-01,23.235,1.134,Alagoas,Brazil,AL
1864-10-01,24.252,0.8959999999999999,Alagoas,Brazil,AL
1864-11-01,25.053,1.025,Alagoas,Brazil,AL
1864-12-01,24.929,1.146,Alagoas,Brazil,AL
1865-01-01,26.511000000000006,0.889,Alagoas,Brazil,AL
1865-02-01,24.728,1.09,Alagoas,Brazil,AL
1865-03-01,24.504,0.865,Alagoas,Brazil,AL
1865-04-01,24.375,1.018,Alagoas,Brazil,AL
1865-05-01,23.84,1.029,Alagoas,Brazil,AL
1865-06-01,22.742,1.077,Alagoas,Brazil,AL
1865-07-01,22.246,0.915,Alagoas,Brazil,AL
1865-08-01,22.403,0.926,Alagoas,Brazil,AL
1865-09-01,23.108,1.046,Alagoas,Brazil,AL
1865-10-01,24.517,0.928,Alagoas,Brazil,AL
1865-11-01,25.792,1.129,Alagoas,Brazil,AL
1865-12-01,25.007,1.298,Alagoas,Brazil,AL
1866-01-01,26.282,0.8690000000000001,Alagoas,Brazil,AL
1866-02-01,24.885,1.0490000000000002,Alagoas,Brazil,AL
1866-03-01,24.623,1.442,Alagoas,Brazil,AL
1866-04-01,24.529,1.016,Alagoas,Brazil,AL
1866-05-01,23.83,1.026,Alagoas,Brazil,AL
1866-06-01,22.389,0.838,Alagoas,Brazil,AL
1866-07-01,22.551,0.949,Alagoas,Brazil,AL
1866-08-01,22.63000000000001,1.041,Alagoas,Brazil,AL
1866-09-01,23.31,0.872,Alagoas,Brazil,AL
1866-10-01,24.052,0.856,Alagoas,Brazil,AL
1866-11-01,25.804,0.929,Alagoas,Brazil,AL
1866-12-01,26.335,1.035,Alagoas,Brazil,AL
1867-01-01,25.556,1.529,Alagoas,Brazil,AL
1867-02-01,25.431,0.92,Alagoas,Brazil,AL
1867-03-01,25.149,0.999,Alagoas,Brazil,AL
1867-04-01,25.393,1.179,Alagoas,Brazil,AL
1867-05-01,23.579,0.8270000000000001,Alagoas,Brazil,AL
1867-06-01,23.08,0.888,Alagoas,Brazil,AL
1867-07-01,22.305,0.93,Alagoas,Brazil,AL
1867-08-01,22.594,0.916,Alagoas,Brazil,AL
1867-09-01,23.404,0.8759999999999999,Alagoas,Brazil,AL
1867-10-01,24.623,0.939,Alagoas,Brazil,AL
1867-11-01,26.27,1.615,Alagoas,Brazil,AL
1867-12-01,26.423,1.295,Alagoas,Brazil,AL
1868-01-01,25.564,0.983,Alagoas,Brazil,AL
1868-02-01,25.017,1.334,Alagoas,Brazil,AL
1868-03-01,25.386,0.955,Alagoas,Brazil,AL
1868-04-01,24.907,0.957,Alagoas,Brazil,AL
1868-05-01,24.321,0.993,Alagoas,Brazil,AL
1868-06-01,23.277,1.231,Alagoas,Brazil,AL
1868-07-01,23.124,1.227,Alagoas,Brazil,AL
1868-08-01,22.96,1.043,Alagoas,Brazil,AL
1868-09-01,23.469,0.982,Alagoas,Brazil,AL
1868-10-01,25.017,0.997,Alagoas,Brazil,AL
1868-11-01,25.447,1.034,Alagoas,Brazil,AL
1868-12-01,26.166,1.222,Alagoas,Brazil,AL
1869-01-01,26.052,1.254,Alagoas,Brazil,AL
1869-02-01,26.628,1.112,Alagoas,Brazil,AL
1869-03-01,25.382,0.974,Alagoas,Brazil,AL
1869-04-01,25.095,1.164,Alagoas,Brazil,AL
1869-05-01,24.436,1.028,Alagoas,Brazil,AL
1869-06-01,23.703000000000003,1.474,Alagoas,Brazil,AL
1869-07-01,22.87,1.045,Alagoas,Brazil,AL
1869-08-01,22.888,0.925,Alagoas,Brazil,AL
1869-09-01,23.808000000000003,0.862,Alagoas,Brazil,AL
1869-10-01,24.692,0.877,Alagoas,Brazil,AL
1869-11-01,25.8,0.851,Alagoas,Brazil,AL
1869-12-01,25.318,0.955,Alagoas,Brazil,AL
1870-01-01,25.781,0.956,Alagoas,Brazil,AL
1870-02-01,25.294,1.083,Alagoas,Brazil,AL
1870-03-01,25.445,0.933,Alagoas,Brazil,AL
1870-04-01,25.007,1.068,Alagoas,Brazil,AL
1870-05-01,24.486,0.952,Alagoas,Brazil,AL
1870-06-01,23.67,0.845,Alagoas,Brazil,AL
1870-07-01,22.94,0.875,Alagoas,Brazil,AL
1870-08-01,22.526000000000003,0.888,Alagoas,Brazil,AL
1870-09-01,23.49,0.993,Alagoas,Brazil,AL
1870-10-01,25.009,1.112,Alagoas,Brazil,AL
1870-11-01,25.631,1.134,Alagoas,Brazil,AL
1870-12-01,25.086,1.223,Alagoas,Brazil,AL
1871-01-01,25.322000000000006,0.948,Alagoas,Brazil,AL
1871-02-01,25.075,1.11,Alagoas,Brazil,AL
1871-03-01,25.89,0.921,Alagoas,Brazil,AL
1871-04-01,25.523000000000003,0.907,Alagoas,Brazil,AL
1871-05-01,23.966,0.918,Alagoas,Brazil,AL
1871-06-01,22.862,0.8370000000000001,Alagoas,Brazil,AL
1871-07-01,22.351,0.897,Alagoas,Brazil,AL
1871-08-01,22.815,0.852,Alagoas,Brazil,AL
1871-09-01,23.513,0.867,Alagoas,Brazil,AL
1871-10-01,24.879,0.907,Alagoas,Brazil,AL
1871-11-01,25.031,0.918,Alagoas,Brazil,AL
1871-12-01,25.636000000000006,0.8390000000000001,Alagoas,Brazil,AL
1872-01-01,25.677,1.968,Alagoas,Brazil,AL
1872-02-01,25.627,1.226,Alagoas,Brazil,AL
1872-03-01,25.961,1.143,Alagoas,Brazil,AL
1872-04-01,24.658,0.972,Alagoas,Brazil,AL
1872-05-01,24.048,0.857,Alagoas,Brazil,AL
1872-06-01,22.564,0.971,Alagoas,Brazil,AL
1872-07-01,22.256,1.04,Alagoas,Brazil,AL
1872-08-01,22.75500000000001,0.909,Alagoas,Brazil,AL
1872-09-01,23.806,0.98,Alagoas,Brazil,AL
1872-10-01,24.596,0.949,Alagoas,Brazil,AL
1872-11-01,25.327,0.974,Alagoas,Brazil,AL
1872-12-01,25.254,1.564,Alagoas,Brazil,AL
1873-01-01,25.725,1.055,Alagoas,Brazil,AL
1873-02-01,26.02,1.09,Alagoas,Brazil,AL
1873-03-01,25.404,0.894,Alagoas,Brazil,AL
1873-04-01,24.634,1.149,Alagoas,Brazil,AL
1873-05-01,24.406,1.063,Alagoas,Brazil,AL
1873-06-01,23.141,0.858,Alagoas,Brazil,AL
1873-07-01,22.724,0.892,Alagoas,Brazil,AL
1873-08-01,22.837000000000003,0.835,Alagoas,Brazil,AL
1873-09-01,23.422,1.0759999999999998,Alagoas,Brazil,AL
1873-10-01,24.919,0.8759999999999999,Alagoas,Brazil,AL
1873-11-01,25.585,0.857,Alagoas,Brazil,AL
1873-12-01,26.273000000000003,0.917,Alagoas,Brazil,AL
1874-01-01,26.369,1.123,Alagoas,Brazil,AL
1874-02-01,26.064,0.887,Alagoas,Brazil,AL
1874-03-01,25.259,0.933,Alagoas,Brazil,AL
1874-04-01,25.262,0.846,Alagoas,Brazil,AL
1874-05-01,24.185,0.932,Alagoas,Brazil,AL
1874-06-01,22.867,1.168,Alagoas,Brazil,AL
1874-07-01,22.073,1.05,Alagoas,Brazil,AL
1874-08-01,22.374,1.3019999999999998,Alagoas,Brazil,AL
1874-09-01,23.782,0.852,Alagoas,Brazil,AL
1874-10-01,24.977,0.87,Alagoas,Brazil,AL
1874-11-01,25.266,1.182,Alagoas,Brazil,AL
1874-12-01,25.416,1.131,Alagoas,Brazil,AL
1875-01-01,25.201,0.88,Alagoas,Brazil,AL
1875-02-01,25.26,0.912,Alagoas,Brazil,AL
1875-03-01,24.97,0.955,Alagoas,Brazil,AL
1875-04-01,24.427,1.057,Alagoas,Brazil,AL
1875-05-01,23.573,0.98,Alagoas,Brazil,AL
1875-06-01,22.733,0.998,Alagoas,Brazil,AL
1875-07-01,22.007,1.246,Alagoas,Brazil,AL
1875-08-01,22.093000000000004,0.958,Alagoas,Brazil,AL
1875-09-01,22.845,0.92,Alagoas,Brazil,AL
1875-10-01,24.274,0.8640000000000001,Alagoas,Brazil,AL
1875-11-01,24.457,0.918,Alagoas,Brazil,AL
1875-12-01,25.793000000000006,1.519,Alagoas,Brazil,AL
1876-01-01,25.56600000000001,0.911,Alagoas,Brazil,AL
1876-02-01,25.278,0.936,Alagoas,Brazil,AL
1876-03-01,25.571,1.042,Alagoas,Brazil,AL
1876-04-01,24.891,0.858,Alagoas,Brazil,AL
1876-05-01,23.624,0.947,Alagoas,Brazil,AL
1876-06-01,22.743,0.8759999999999999,Alagoas,Brazil,AL
1876-07-01,22.059,1.198,Alagoas,Brazil,AL
1876-08-01,22.209000000000003,0.908,Alagoas,Brazil,AL
1876-09-01,23.245,0.95,Alagoas,Brazil,AL
1876-10-01,24.56900000000001,0.906,Alagoas,Brazil,AL
1876-11-01,24.957,0.934,Alagoas,Brazil,AL
1876-12-01,24.826,1.095,Alagoas,Brazil,AL
1877-01-01,25.235000000000007,1.248,Alagoas,Brazil,AL
1877-02-01,25.596,0.983,Alagoas,Brazil,AL
1877-03-01,25.775,1.209,Alagoas,Brazil,AL
1877-04-01,24.923,0.89,Alagoas,Brazil,AL
1877-05-01,24.022,0.8540000000000001,Alagoas,Brazil,AL
1877-06-01,22.891,1.176,Alagoas,Brazil,AL
1877-07-01,23.112,1.003,Alagoas,Brazil,AL
1877-08-01,23.151000000000003,0.83,Alagoas,Brazil,AL
1877-09-01,23.836,0.8390000000000001,Alagoas,Brazil,AL
1877-10-01,24.793000000000003,0.996,Alagoas,Brazil,AL
1877-11-01,26.3,0.932,Alagoas,Brazil,AL
1877-12-01,25.561,1.454,Alagoas,Brazil,AL
1878-01-01,25.658,1.186,Alagoas,Brazil,AL
1878-02-01,26.928,1.284,Alagoas,Brazil,AL
1878-03-01,27.4,0.946,Alagoas,Brazil,AL
1878-04-01,26.106,1.154,Alagoas,Brazil,AL
1878-05-01,23.799,0.905,Alagoas,Brazil,AL
1878-06-01,23.716,1.186,Alagoas,Brazil,AL
1878-07-01,23.272,0.974,Alagoas,Brazil,AL
1878-08-01,22.969,0.899,Alagoas,Brazil,AL
1878-09-01,23.854,0.888,Alagoas,Brazil,AL
1878-10-01,25.142,0.9,Alagoas,Brazil,AL
1878-11-01,26.387,0.935,Alagoas,Brazil,AL
1878-12-01,26.025,1.068,Alagoas,Brazil,AL
1879-01-01,26.124,1.077,Alagoas,Brazil,AL
1879-02-01,25.874,0.8809999999999999,Alagoas,Brazil,AL
1879-03-01,25.433000000000003,0.89,Alagoas,Brazil,AL
1879-04-01,24.65,0.8490000000000001,Alagoas,Brazil,AL
1879-05-01,23.446,0.877,Alagoas,Brazil,AL
1879-06-01,22.473000000000003,1.26,Alagoas,Brazil,AL
1879-07-01,22.261,1.035,Alagoas,Brazil,AL
1879-08-01,21.995,0.8290000000000001,Alagoas,Brazil,AL
1879-09-01,23.078000000000003,0.916,Alagoas,Brazil,AL
1879-10-01,24.56900000000001,1.163,Alagoas,Brazil,AL
1879-11-01,25.341,0.8640000000000001,Alagoas,Brazil,AL
1879-12-01,25.03700000000001,1.013,Alagoas,Brazil,AL
1880-01-01,25.335,1.108,Alagoas,Brazil,AL
1880-02-01,25.078000000000003,0.8590000000000001,Alagoas,Brazil,AL
1880-03-01,25.666,0.905,Alagoas,Brazil,AL
1880-04-01,24.765,1.159,Alagoas,Brazil,AL
1880-05-01,24.396,0.974,Alagoas,Brazil,AL
1880-06-01,23.159,0.908,Alagoas,Brazil,AL
1880-07-01,22.689,1.073,Alagoas,Brazil,AL
1880-08-01,23.208,1.138,Alagoas,Brazil,AL
1880-09-01,23.553,1.321,Alagoas,Brazil,AL
1880-10-01,24.69,0.935,Alagoas,Brazil,AL
1880-11-01,26.0,0.945,Alagoas,Brazil,AL
1880-12-01,25.661,0.89,Alagoas,Brazil,AL
1881-01-01,25.979000000000006,0.852,Alagoas,Brazil,AL
1881-02-01,25.459,0.928,Alagoas,Brazil,AL
1881-03-01,25.829,0.882,Alagoas,Brazil,AL
1881-04-01,25.202,0.921,Alagoas,Brazil,AL
1881-05-01,24.188,0.846,Alagoas,Brazil,AL
1881-06-01,22.574,0.8909999999999999,Alagoas,Brazil,AL
1881-07-01,22.385,0.83,Alagoas,Brazil,AL
1881-08-01,22.31900000000001,1.043,Alagoas,Brazil,AL
1881-09-01,23.372,0.843,Alagoas,Brazil,AL
1881-10-01,24.334,0.931,Alagoas,Brazil,AL
1881-11-01,25.151,0.861,Alagoas,Brazil,AL
1881-12-01,25.523000000000003,0.936,Alagoas,Brazil,AL
1882-01-01,25.995,1.362,Alagoas,Brazil,AL
1882-02-01,25.748,1.233,Alagoas,Brazil,AL
1882-03-01,25.736,0.875,Alagoas,Brazil,AL
1882-04-01,24.563,0.883,Alagoas,Brazil,AL
1882-05-01,23.743,0.948,Alagoas,Brazil,AL
1882-06-01,22.502,0.851,Alagoas,Brazil,AL
1882-07-01,21.828000000000003,0.856,Alagoas,Brazil,AL
1882-08-01,22.31,1.015,Alagoas,Brazil,AL
1882-09-01,23.32,0.85,Alagoas,Brazil,AL
1882-10-01,24.075000000000006,0.838,Alagoas,Brazil,AL
1882-11-01,24.879,0.91,Alagoas,Brazil,AL
1882-12-01,24.456,0.912,Alagoas,Brazil,AL
1883-01-01,24.763,1.013,Alagoas,Brazil,AL
1883-02-01,24.784,0.936,Alagoas,Brazil,AL
1883-03-01,25.611,0.914,Alagoas,Brazil,AL
1883-04-01,24.987,0.933,Alagoas,Brazil,AL
1883-05-01,23.772,0.8809999999999999,Alagoas,Brazil,AL
1883-06-01,22.975,0.878,Alagoas,Brazil,AL
1883-07-01,22.236,0.852,Alagoas,Brazil,AL
1883-08-01,22.025,0.929,Alagoas,Brazil,AL
1883-09-01,23.164,0.835,Alagoas,Brazil,AL
1883-10-01,24.503,0.871,Alagoas,Brazil,AL
1883-11-01,24.893,0.871,Alagoas,Brazil,AL
1883-12-01,25.593000000000004,0.979,Alagoas,Brazil,AL
1884-01-01,25.141,1.3019999999999998,Alagoas,Brazil,AL
1884-02-01,24.972,1.175,Alagoas,Brazil,AL
1884-03-01,24.225,1.09,Alagoas,Brazil,AL
1884-04-01,24.25,0.889,Alagoas,Brazil,AL
1884-05-01,23.247,0.848,Alagoas,Brazil,AL
1884-06-01,22.541,0.991,Alagoas,Brazil,AL
1884-07-01,22.169,0.954,Alagoas,Brazil,AL
1884-08-01,22.31600000000001,0.89,Alagoas,Brazil,AL
1884-09-01,22.698,0.991,Alagoas,Brazil,AL
1884-10-01,24.236,0.882,Alagoas,Brazil,AL
1884-11-01,25.101,0.85,Alagoas,Brazil,AL
1884-12-01,25.363000000000003,1.012,Alagoas,Brazil,AL
1885-01-01,24.47,0.985,Alagoas,Brazil,AL
1885-02-01,25.095,1.067,Alagoas,Brazil,AL
1885-03-01,25.083,0.927,Alagoas,Brazil,AL
1885-04-01,24.783,0.884,Alagoas,Brazil,AL
1885-05-01,23.983,0.875,Alagoas,Brazil,AL
1885-06-01,22.789,0.866,Alagoas,Brazil,AL
1885-07-01,22.654,0.84,Alagoas,Brazil,AL
1885-08-01,22.562,0.926,Alagoas,Brazil,AL
1885-09-01,23.3,0.851,Alagoas,Brazil,AL
1885-10-01,24.374,0.8859999999999999,Alagoas,Brazil,AL
1885-11-01,25.473000000000003,1.008,Alagoas,Brazil,AL
1885-12-01,26.301,1.099,Alagoas,Brazil,AL
1886-01-01,25.012,1.146,Alagoas,Brazil,AL
1886-02-01,24.7,0.946,Alagoas,Brazil,AL
1886-03-01,25.167,0.863,Alagoas,Brazil,AL
1886-04-01,25.066,0.852,Alagoas,Brazil,AL
1886-05-01,23.643,0.899,Alagoas,Brazil,AL
1886-06-01,22.446,0.888,Alagoas,Brazil,AL
1886-07-01,22.137,0.919,Alagoas,Brazil,AL
1886-08-01,21.937,0.895,Alagoas,Brazil,AL
1886-09-01,23.15,0.866,Alagoas,Brazil,AL
1886-10-01,24.217,0.922,Alagoas,Brazil,AL
1886-11-01,25.298,0.8690000000000001,Alagoas,Brazil,AL
1886-12-01,25.64,1.063,Alagoas,Brazil,AL
1887-01-01,24.834000000000003,1.016,Alagoas,Brazil,AL
1887-02-01,25.269,1.081,Alagoas,Brazil,AL
1887-03-01,25.11,0.913,Alagoas,Brazil,AL
1887-04-01,24.919,0.873,Alagoas,Brazil,AL
1887-05-01,23.831,0.924,Alagoas,Brazil,AL
1887-06-01,22.404,0.868,Alagoas,Brazil,AL
1887-07-01,22.028,0.959,Alagoas,Brazil,AL
1887-08-01,22.309,0.913,Alagoas,Brazil,AL
1887-09-01,23.563,0.841,Alagoas,Brazil,AL
1887-10-01,24.797,0.889,Alagoas,Brazil,AL
1887-11-01,25.311,1.024,Alagoas,Brazil,AL
1887-12-01,25.81,0.93,Alagoas,Brazil,AL
1888-01-01,24.899,1.257,Alagoas,Brazil,AL
1888-02-01,25.087,0.998,Alagoas,Brazil,AL
1888-03-01,25.092,0.853,Alagoas,Brazil,AL
1888-04-01,24.588,0.899,Alagoas,Brazil,AL
1888-05-01,23.838,0.843,Alagoas,Brazil,AL
1888-06-01,22.708,0.899,Alagoas,Brazil,AL
1888-07-01,22.002,0.919,Alagoas,Brazil,AL
1888-08-01,22.360000000000007,0.89,Alagoas,Brazil,AL
1888-09-01,23.827,0.887,Alagoas,Brazil,AL
1888-10-01,25.504,0.879,Alagoas,Brazil,AL
1888-11-01,26.278,0.957,Alagoas,Brazil,AL
1888-12-01,26.406,1.045,Alagoas,Brazil,AL
1889-01-01,25.713,0.8759999999999999,Alagoas,Brazil,AL
1889-02-01,26.596,0.8640000000000001,Alagoas,Brazil,AL
1889-03-01,26.324,0.924,Alagoas,Brazil,AL
1889-04-01,25.815,0.851,Alagoas,Brazil,AL
1889-05-01,24.481,0.84,Alagoas,Brazil,AL
1889-06-01,22.673,0.871,Alagoas,Brazil,AL
1889-07-01,22.464,0.873,Alagoas,Brazil,AL
